 27-04-2024 23:48:26, GPU temperature     ,GPU usage           ,Memory usage        ,Power percent       ,Power               ,Fan speed           ,Fan tachometer      ,CPU temperature     ,CPU usage           ,CPU power           ,Framerate           ,TOutside ( C),Texhaust ( C),Tinternal ( C)
 27-04-2024 23:52:09,86,98,3646.328,53,69.108,0,0,100,100,18.873,49.3,20.8,25,25.5
 27-04-2024 23:52:10,86,100,3648.363,53,69.25,0,0,100,99.982,18.051,50.9,20.8,25,25.5
 27-04-2024 23:52:11,86,100,3635.176,52,58.764,0,0,100,99.967,18.165,50.1,20.8,25,25.5
 27-04-2024 23:52:12,86,100,3692.895,52,71.338,0,0,100,100,18.247,38.3,20.8,25,25.5
 27-04-2024 23:52:13,86,100,3691.113,53,70.222,0,0,100,100,18.508,42.3,20.8,25,25.5
 27-04-2024 23:52:14,86,96,3609.844,52,36.545,0,0,100,100,18.108,45.9,20.8,25,25.5
 27-04-2024 23:52:15,86,99,3608.844,51,70.022,0,0,100,99.913,18.367,51.3,20.8,25,25.5
 27-04-2024 23:52:16,86,94,3594.844,48,69.958,0,0,100,100,18.127,50.8,20.8,25,25.5
 27-04-2024 23:52:17,86,86,3604.313,53,72.102,0,0,100,100,17.782,56.8,20.8,25,25.5
 27-04-2024 23:52:18,85,70,3560.781,42,64.016,0,0,100,100,17.69,49.9,20.8,25,25.5
 27-04-2024 23:52:19,86,95,3531.094,51,69.566,0,0,100,100,17.343,52.1,20.8,25,25.5
 27-04-2024 23:52:20,86,97,3531.094,48,68.361,0,0,100,100,18.445,48.2,20.8,25,25.5
 27-04-2024 23:52:21,86,96,3531.094,49,66.219,0,0,100,100,18.234,50.9,20.8,25,25.5
 27-04-2024 23:52:22,85,62,3555.836,32,48.477,0,0,100,100,19.23,38.3,20.8,25,25.5
 27-04-2024 23:52:23,85,66,3589.168,42,67.501,0,0,100,100,19.369,40.7,20.8,25,25.5
 27-04-2024 23:52:24,86,79,3593.129,49,62.712,0,0,100,100,19.162,48.9,20.8,25,25.5
 27-04-2024 23:52:25,86,100,3593.379,47,67.66,0,0,100,100,18.939,53.8,20.8,25,25.5
 27-04-2024 23:52:26,86,95,3613.254,48,49.42,0,0,100,100,19.062,46.2,20.8,25,25.5
 27-04-2024 23:52:27,87,97,3613.254,53,46.766,0,0,100,100,18.161,52.5,20.8,25,25.5
 27-04-2024 23:52:28,86,95,3613.254,52,69.993,0,0,100,100,18.101,49.9,20.8,25,25.5
 27-04-2024 23:52:29,86,89,3613.254,48,68.754,0,0,100,99.997,18.27,50.3,20.8,25,25.5
 27-04-2024 23:52:30,86,90,3639.504,51,71.477,0,0,100,100,19.111,50.1,20.8,25,25.5
 27-04-2024 23:52:31,87,100,3639.082,52,67.974,0,0,100,99.988,18.902,44.2,20.8,25,25.5
 27-04-2024 23:52:32,86,86,3626.395,51,69.862,0,0,100,100,19.141,42.9,20.8,25,25.5
 27-04-2024 23:52:33,86,96,3629.707,47,69.174,0,0,99,99.999,19.286,47.2,20.8,25,25.5
 27-04-2024 23:52:34,87,98,3637.801,52,70.647,0,0,100,99.991,18.281,50.9,20.8,25,25.5
 27-04-2024 23:52:35,86,87,3626.922,48,69.006,0,0,100,99.997,18.363,47.2,20.8,25,25.5
 27-04-2024 23:52:36,86,90,3638.953,42,62.064,0,0,100,100,18.493,46.6,20.8,25,25.5
 27-04-2024 23:52:37,87,97,3601.234,50,68.497,0,0,100,100,18.436,45.5,20.8,25,25.5
 27-04-2024 23:52:38,86,85,3562.621,47,66.857,0,0,100,83.257,18.754,49.1,20.8,25,25.5
 27-04-2024 23:52:39,87,97,3547.043,50,64.839,0,0,100,92.528,18.102,51.8,20.8,25,25.5
 27-04-2024 23:52:40,87,100,3528.48,52,71.123,0,0,100,92.371,18.073,55.1,20.8,25,25.5
 27-04-2024 23:52:41,87,99,3523.98,54,71.856,0,0,100,87.645,18.498,57,20.8,25,25.5
 27-04-2024 23:52:42,87,100,3523.98,54,57.378,0,0,100,89.559,18.448,57,20.8,25,25.5
 27-04-2024 23:52:43,87,92,3523.98,52,70.114,0,0,100,92.996,18.748,58,20.8,25,25.5
 27-04-2024 23:52:44,87,100,3523.98,53,59.029,0,0,100,90.746,19.036,59.9,20.8,25,25.5
 27-04-2024 23:52:45,87,99,3523.98,53,67.425,0,0,100,95.218,18.923,57.8,20.8,25,25.5
 27-04-2024 23:52:46,87,94,3523.98,52,70.217,0,0,100,100,18.092,56.6,20.8,25,25.5
 27-04-2024 23:52:47,87,100,3532.605,52,70.173,0,0,100,100,18.067,52.8,20.8,25,25.5
